A1EQL66CVJ80SP	B000050B6U	4.0	1318204800
A1AJA5SWVOX28E	B000050B6U	3.0	1356912000
A17091PGI79VF6	B000052WYD	3.0	1327622400
A12LN1UTGCPU4R	B000052WYD	5.0	1360195200
A4DIVP0NEQDA3	B000052WYD	5.0	1386806400
AFLIU4A1AS7PE	B000052WYD	1.0	1339977600
A2JEGR5ASS6OE3	B000052WYD	3.0	1381363200
ADSCDY8LSLTCF	B000052WYD	5.0	1390780800
A3977OZLNA8LCB	B000052WYD	5.0	1339545600
A18Z7ICRLVHBBP	B000052WYD	5.0	1348185600
A3KUQ3M1O3L9DW	B000052WYD	5.0	1347494400
A1EDK3T6KR171Z	B000052WYD	5.0	1404518400
A2E50C4GOXL0E1	B000052WYD	3.0	1343779200
A2VQKJHIHMRDJG	B000052WYD	5.0	1399248000
A1PD2IY2BKCMSA	B000052WYD	2.0	1395187200
AQDKKTFH5XREM	B000052WYD	4.0	1358208000
A23FLGGNVYEPQE	B000052WYD	2.0	1359504000
AKMEY1BSHSDG7	B000052WYD	1.0	1384732800
A1GNYCXWR15YF9	B000052WYD	4.0	1377043200
A28QU1UG32PYNV	B000052WYD	2.0	1371427200
A3Q8YGI0NDH78K	B000052WYD	2.0	1399420800
A1XOQU117PKOHN	B000052WYD	2.0	1403827200
A10QJVO4NWCL74	B000052WYD	5.0	1291075200
AT67ET6XVBMLO	B000052WYD	5.0	1384732800
A29CFYFOGQIYBD	B000052WYD	1.0	1401408000
A2DVCR7ITSBDUR	B000052WYD	3.0	1375315200
A3QDZ7H08BLCJA	B000052WYD	3.0	1358467200
A10G2HJL0VSWET	B000052WYD	3.0	1400112000
AOQZ84T71MF85	B000052WYD	5.0	1374710400
A21TOLI6QZZN72	B000052WYD	4.0	1394236800
A2F09EWKV3MTO2	B000052WYD	3.0	1322524800
ADMPGWBF0BC9W	B000052WYD	4.0	1378166400
A96FRN3LGYUX9	B000052WYD	3.0	1353456000
AEE64QQUQZ5XA	B000052WYD	4.0	1348876800
A5A9N3HZT14KD	B000052WYD	4.0	1356393600
A29B2TOMJOUES3	B000052WYD	5.0	1309910400
A3315AAN855HYG	B000052WYL	5.0	1308441600
AHP55PFHJL0H8	B000052WYL	5.0	1401494400
A2CECLRFH55F8H	B000052WYL	4.0	1379808000
A2FN4ABZQRR9GE	B000052WYL	2.0	1392768000
A319F6Y5SBU5YK	B000052WYL	5.0	1404345600
AAH8M8ULI36DE	B000052WYL	3.0	1384732800
A3J39RV0LQHXCP	B000052WYL	4.0	1397779200
A1A7U8OF2UR6WL	B000052WYL	4.0	1358985600
A3KL7ZYG9CWY82	B000052WYL	4.0	1376265600
A281NPSIMI1C2R	B000052WYL	4.0	1380585600
A1RK5GJ4M1OWAF	B000052WYL	5.0	1345939200
A37IRE9GZ0CZ7I	B000052WYN	1.0	1369785600
A240W3C2Z3WQCQ	B000052WYN	5.0	1367971200
A2JEGR5ASS6OE3	B000052WYN	1.0	1403222400
A3BFDEBT5IV4UN	B000052WYN	5.0	1292371200
A3V7K5L1134ZO3	B000052WYN	5.0	1327708800
A3C6T1060AMN0R	B000052WYN	4.0	1359763200
A3TG7B7FLB8E12	B000052WYN	5.0	1399766400
AN020YF8L8ITR	B000052WYN	4.0	1361836800
A2T006AT1GONGJ	B000052WYN	5.0	1355529600
A1YOAHJAQ3KNDZ	B000052WYN	3.0	1403308800
A192XPGJO9R96F	B000052WYN	4.0	1377129600
A39EZGVE8HIESM	B000052WYN	5.0	1394323200
AWGD8WG6ZFM83	B000052WYN	1.0	1372291200
A1087Y8RJ4D422	B000052WYN	4.0	1391558400
A3ISG188UDVVOZ	B000052WYN	2.0	1395619200
A2YJ2V5H6DLM93	B000052WYN	4.0	1358553600
AK4BDCKD4ES0I	B000052WYN	3.0	1389571200
AJ4WHRBBOBQLD	B000052WYN	5.0	1382918400
A2T95JFC0OJOGL	B000052XW5	5.0	1368835200
A1VR3AUXR1950S	B000052XW5	3.0	1396742400
A1ZHJZCNL7O908	B000052XW5	5.0	1262908800
A1LNISCJBDOHXW	B000052XW5	3.0	1367107200
A21P8RKP4HRO1W	B000052XW5	5.0	1253404800
A33USONZGGII4G	B000052XW5	5.0	1360108800
AAEMCKW45A74Z	B000052XW5	5.0	1379635200
A1HBTW5M7ZZ9PT	B000052XW5	4.0	1393459200
A13QVE6RCEFJGX	B000052XZP	1.0	1323388800
ADLVFFE4VBT8	B000052XZP	5.0	1307923200
ARF6NZ2PH6MCB	B000052XZP	4.0	1400630400
A2RFTPD24JTKQ3	B000052XZP	5.0	1403308800
A3LC7UFWJ7PPG0	B000052XZP	3.0	1390953600
A14XRI4U6BRG8T	B000052XZP	2.0	1313280000
AA95FYFIP38RM	B000052XZP	4.0	1381968000
A3CTOYWB73TMM0	B000052XZP	5.0	1359849600
A20ETYDYHBS65I	B000052XZP	5.0	1344297600
A2DG0MT6A0EYXI	B000052XZP	4.0	1361491200
A22TV0I07S8ZYC	B000052XZP	1.0	1365292800
A3EV788FCRKQYM	B000052XZP	5.0	1395014400
A2SRVDDDOQ8QJL	B000052XZP	5.0	1329868800
A2B7BUH8834Y6M	B000052XZP	5.0	1071619200
A2948QWE72VNMQ	B000052XZP	2.0	1353974400
A33PVCHCQ2BTN0	B000052XZP	5.0	1316131200
A28621TSIR5EOG	B000052XZP	5.0	1358640000
A2YS9DNDQEZ45J	B000052XZX	5.0	1335657600
A1WLVR8F7C8X9Q	B000052XZX	3.0	1375488000
A2P99LRDXBF8NF	B000052XZX	4.0	1362268800
AS2J6F9MTSDMK	B000052XZX	4.0	1368921600
A3VU2J7G0U35AU	B000052XZX	5.0	1403481600
A1DHKKNNW6H783	B000052XZX	5.0	1362528000
A2SRVDDDOQ8QJL	B000052XZX	5.0	1343865600
A1Y3QKMCHRT73Y	B000052XZX	4.0	1341273600
AF0E5TGS52NRD	B000052YJH	5.0	1383177600
ALQELWI67BG5X	B000052YJH	5.0	1392336000
A3GF0NIB9U6VVH	B000052YJH	5.0	1360886400
A2RTUUUQFLALVN	B000052YJH	5.0	1404172800
A3Q7SFSS99ELLM	B000052YJH	5.0	1287532800
A1JDXWQ82RVSYC	B000052YJH	5.0	1386892800
A2T5TQ3G23JJ47	B000052YJH	5.0	1336176000
A68J3YO34TUOV	B000052YJH	4.0	1390953600
AJJQCWJ8AV6OO	B000052YJH	5.0	1333843200
A291HTT117RVS9	B000052YJH	4.0	1402358400
ABQN0RBCBC20M	B000052YJH	5.0	1375228800
A3UKWQS8SRW6IO	B000052YJH	5.0	1218499200
A2UFK2U9HUZ10A	B000052YJH	3.0	1366588800
A3VTF5HLO167VD	B000052YJH	5.0	1366502400
A3AC0FFZOHAXMR	B000052YJH	5.0	1376352000
A678V8KAX22OT	B000052YJM	5.0	1336953600
A26WHR1IP0A250	B000052YJM	5.0	1393891200
A3J1XDOKRNRA6M	B000052YJM	5.0	1363305600
A3UB7SA13JT5A1	B000052YJM	2.0	1326758400
AIZDL9P2PJN30	B000052YJM	5.0	1362960000
A2RTUUUQFLALVN	B000052YJM	5.0	1365379200
A3SB0E24F7LK46	B000052YJM	5.0	1354665600
AE7V92R2LVEJF	B000052YJM	5.0	1336608000
A19SDJ2TSSL8HI	B000052YJM	5.0	1340582400
A39CYUXTVGQSCF	B000052YJM	5.0	1372204800
A2NIUVVH46ZDTH	B000052YJM	5.0	1318204800
A2CHH5P055A0KL	B000052YJM	5.0	1357776000
A2OYOVE5A5TJ9K	B000052YJM	5.0	1353974400
A2ZJF26DWW28MO	B000052YJM	5.0	1325721600
A34BZM6S9L7QI4	B000052YJM	4.0	1366070400
AH0I3RHVQZ0NK	B000052YJM	1.0	1344124800
ADBBZJ37FVOYZ	B000052YJM	2.0	1346025600
A1TMS2TZPGY9FY	B000052YJM	5.0	1335830400
A1VNFH9JQENIJ0	B000052YJM	5.0	1378512000
A21K28EQ023UUU	B000052YJM	4.0	1367280000
AAEMCKW45A74Z	B000052YJM	5.0	1379635200
APYKGTU0LFICH	B000052YJM	2.0	1376352000
A3VIB7AP52HTHT	B000052YJM	5.0	1373673600
A2WW57XX2UVLM6	B000052YJM	4.0	1364256000
A1I6ICEIWYF5H0	B000052YJM	4.0	1390521600
A1DBQHU8GY6VOP	B000052YJM	5.0	1366416000
AK7CAW3N1XZV6	B000052YJX	4.0	1084233600
AZJ8PVOKAJS5	B000052YJX	5.0	1390348800
A2Y4S4CNGKF21S	B000052YJX	1.0	1326758400
A13IRKEEPFTWFM	B000052YJX	4.0	1146787200
A3EZHMGGWY74HY	B000052YJX	5.0	1295568000
A3S73VLN1KOGEY	B000052YJX	5.0	1305590400
A3A1JTH4CV3WPE	B000052YJX	5.0	1391904000
A15SGYZZNJFZUR	B000052YM3	5.0	1362700800
A1VPNNU07W851J	B000052YM3	5.0	1355356800
AMP6GGLHAHDAE	B000052YM3	2.0	1359849600
A3JMSGSQJTRG9Y	B000052YM3	5.0	1217894400
A3FR4QXW7JF15E	B000052YM3	5.0	1375142400
AABNY1S6FBLL	B000052YM3	4.0	1388620800
A255S4FUADBMZ0	B000052YM3	5.0	1343433600
A3O0BXK3SZ6FE0	B000052YM3	4.0	1377734400
A5DVX3B075B09	B000052YM3	5.0	1327190400
A1ZIL99LRIU4C0	B000052YM3	5.0	1390780800
A1ROZSS0KIE0CC	B000052YM3	1.0	1402099200
A3KQHBGTTSWTZ6	B000052YM4	3.0	1397520000
A1NBK07JEBCFI	B000052YM4	5.0	1354492800
A2EWHC4E4NJWMI	B000052YM4	5.0	1377648000
AMP6GGLHAHDAE	B000052YM4	5.0	1359849600
A1ZRD3WNHP8O3T	B000052YM4	4.0	1392854400
A38JIIHRVTSNYV	B000052YM4	5.0	1309219200
AYOMAHLWRQHUG	B000052YM4	5.0	1342137600
A3GRPCW9DG427Z	B000052YM4	5.0	1374883200
A2WJ4LI2MAFPQW	B000052YM4	2.0	1394755200
A132ETQPMHQ585	B000052YM4	3.0	1324166400
A3102C5Y6A6YTI	B000052YM4	4.0	1357344000
A17BKWISY8YNOY	B000052YM4	3.0	1364083200
A2VOGNBUMXSW13	B000052YM4	3.0	1357516800
A3OWFKDYCCHA75	B000052YM4	3.0	1396310400
AMQ1H0VZYCRJU	B000052YM4	5.0	1365465600
A24Y19IQBDHI44	B000052YM4	3.0	1395619200
A1EF37KYK7PRLV	B000052YM4	2.0	1352764800
A1V4GGDRXP33TR	B000052YM4	5.0	1383696000
A3O0BXK3SZ6FE0	B000052YM4	5.0	1384560000
AHKWZ2JMW1YJP	B000052YM4	5.0	1370044800
A46KQGP4ITB1R	B000052YM4	5.0	1346457600
A8000GGUGQI1T	B000052YM4	2.0	1283299200
A3FA78E0G3G4GQ	B000052YM4	5.0	1358035200
A228SRMN7RV2N	B000052YM4	5.0	1374364800
A2H0O8QY5WZ1ZA	B000052YM4	1.0	1401321600
APDHKLU2Z3MDN	B000052YM7	4.0	1397347200
A3KQHBGTTSWTZ6	B000052YM7	3.0	1397520000
A16GWMW2GI8XUJ	B000052YM7	5.0	1340323200
A2T4RPHVVIO0BV	B000052YM7	5.0	1360454400
ATUXNR3WHD18N	B000052YM7	5.0	1287964800
A160VWZVLL6O8G	B000052YM7	4.0	1356048000
A19DZQ1GLMCD2P	B000052YM7	4.0	1370476800
A3V1HQWVKE5M8J	B000052YM7	3.0	1392163200
A3A582ZMCKUYBI	B000052YM7	5.0	1239321600
AK7CAW3N1XZV6	B000052YM7	5.0	1279843200
A1QFQ5M8PY65NK	B000052YM7	5.0	1261267200
A2ILV6IPPW6W7I	B000052YM7	2.0	1362441600
AMP6GGLHAHDAE	B000052YM7	5.0	1357430400
A18Z7ICRLVHBBP	B000052YM7	5.0	1343260800
A38JIIHRVTSNYV	B000052YM7	5.0	1309219200
AUZ8FSNOTA0DN	B000052YM7	5.0	1294012800
A3FU4UD3Q105YB	B000052YM7	5.0	1294099200
A3JMSGSQJTRG9Y	B000052YM7	5.0	1217894400
A3FR4QXW7JF15E	B000052YM7	5.0	1375142400
A1Y34W3HQJQ2RH	B000052YM7	5.0	1269820800
AHZSU3EUSIGIU	B000052YM7	5.0	1403049600
A1OK6GRKNHISTG	B000052YM7	5.0	1177977600
A25YUPITJYA5RK	B000052YM7	5.0	1377302400
A30YEJEKR5CQTZ	B000052YM7	2.0	1348790400
ACZ94JB8BFMJ9	B000052YM7	5.0	1383264000
A3UA5MN10OBUGI	B000052YM7	3.0	1363651200
A3FLMF8FG4VPG8	B000052YM7	4.0	1362700800
AMUXU4POKNEGG	B000052YM7	2.0	1375142400
A481GH230UZTR	B000052YM7	3.0	1398988800
A2YANT4VAX6MH3	B000052YM7	5.0	1352419200
A3R8XVXFHWC9Z5	B000052YM7	5.0	1399420800
A24Y19IQBDHI44	B000052YM7	5.0	1395619200
A1EF37KYK7PRLV	B000052YM7	5.0	1343520000
A1RGG9WUQ8ODJQ	B000052YM7	3.0	1367193600
A1P99HOPB4LB9I	B000052YM7	5.0	1293580800
AVYEYDC974DMD	B000052YM7	5.0	1126483200
A230CAH5O7B9FQ	B000052YM7	5.0	1290124800
A1QE75C73JJIF8	B000052YM7	2.0	1391904000
A2XOFULHWYHW95	B000052YM7	2.0	1356998400
A1BZVJF5WSQMEQ	B000052YM7	5.0	1375574400
ACAZCBNMNZT2X	B000052YM7	5.0	1363392000
A46KQGP4ITB1R	B000052YM7	2.0	1364774400
AVXC6UHG42PPW	B000052YM7	5.0	1369008000
AEZEE300KUU8X	B000052YM7	5.0	1379635200
A3FA78E0G3G4GQ	B000052YM7	5.0	1358035200
AB1TXTH9KT4YM	B000052YM7	3.0	1283904000
A228SRMN7RV2N	B000052YM7	5.0	1374364800
A1S1SSE7HQDZEW	B000052YM7	4.0	1379289600
A2JP9E1H0SF392	B000052YM7	5.0	1361232000
A3CGXO38ILDT0D	B000052YM7	2.0	1390521600
A1F9Z42CFF9IAY	B000052YM7	5.0	1380585600
AUFD1F1DZKLWX	B000052YM7	5.0	1353801600
A2YB5103AQ463Z	B000052YM8	5.0	1265241600
AD9JCXUS7GFXA	B000052YM8	3.0	1362355200
AYY1OER56P6MD	B000052YM8	5.0	1384300800
A3PTZFRD34YJ2P	B000052YM8	5.0	1306454400
A2VOGNBUMXSW13	B000052YM8	3.0	1357516800
A3OQNWCOITZSSH	B000052YM8	2.0	1340409600
A2YANT4VAX6MH3	B000052YM8	3.0	1351900800
AUFB3GQJV10P0	B000052YM8	4.0	1319500800
A3QODNQFK0PLCN	B000052YM8	5.0	1398902400
A2BY7LRPQI9YZQ	B000052YM8	3.0	1323216000
AD2Z9L0R8P586	B000052YM8	1.0	1360540800
A3KMT39SPJ3TOP	B000052YM8	3.0	1385942400
A1K6X4W9MRDI3L	B000052YMQ	5.0	1203033600
A1PTT4XGVX9CDH	B000052YMQ	5.0	1377129600
A22OWLY1J6XEH8	B000052YMQ	4.0	1385337600
A3M174IC0VXOS2	B000052YMQ	4.0	1154822400
A2T0V99GLGXWCM	B000052YMQ	5.0	1319932800
ASXPNU896V9I8	B000052YMQ	5.0	1324857600
ACR4A8H4J7YNA	B000052YMQ	5.0	1367452800
AQ1F3NP2G15S5	B000052YMQ	5.0	1166832000
A2ZOTWGLSUPUSM	B000052YMQ	1.0	1394323200
A13QVE6RCEFJGX	B000052YMR	3.0	1321574400
A2XNJJ9TF70P4J	B000052YMR	5.0	1273190400
A33AQPJYH7UUXR	B000052YMR	5.0	1328572800
A2G7B7FKP2O2PU	B000052YMR	5.0	1321228800
A52Y39SZ0HMRX	B000052YMR	5.0	1376006400
A2Y4S4CNGKF21S	B000052YMR	1.0	1327795200
A1JUF8HCOHA6UU	B000052YMR	5.0	1277596800
A146H6A41B26QT	B000052YMR	5.0	1230249600
AYYZH8KL2Y6D3	B000052YMR	5.0	1362528000
A37MH7ICH80QOX	B000052YMR	4.0	1359072000
A3P84TZX9X1B3X	B000052YMR	5.0	1388534400
AFE0AGQT50MBJ	B000052YMR	2.0	1368489600
A35JW0Z4PQ72TG	B000052YMR	5.0	1366070400
ASXPNU896V9I8	B000052YMR	5.0	1324857600
AD3NIRXC8UN2U	B000052YMR	4.0	1389657600
A2WQNM3SUHEUV2	B000052YMR	5.0	1388707200
A1L9FP9AK2KZPU	B000052YMR	5.0	1401148800
A3MX6DBYFRGCB5	B000052YMR	5.0	1350604800
ASSHPKQBFZPB5	B000052YMR	5.0	1369526400
A3JRCCZFKAF52	B000052YMR	5.0	1302220800
A3D732EQ36IHO8	B000052YMR	2.0	1363219200
A3EPHBMU07LZ50	B000052YMR	5.0	1261353600
ACDJL2NYQL0GT	B000052YMR	5.0	1389571200
A1TPW86OHXTXFC	B000052YMR	4.0	1389139200
A3QNV9LUNM589P	B000052YMR	5.0	1389744000
AFDUGXMDORZHT	B000052YMR	5.0	1294358400
A38TZDUZLPA0BH	B000052YMR	5.0	1361750400
AVR9OJQJN1PFN	B000052YMR	5.0	1363651200
A1YP5WLIHGG136	B000052YMR	5.0	1324080000
A2YQ2ZI65F37N8	B000052YMR	5.0	1322697600
AJJUR5FPAF2RG	B000052YMR	5.0	1395100800
AAABR1XF7GJRE	B000052YOL	5.0	1349568000
AJ4MN7JLDZBV1	B000052YOL	5.0	1370649600
A1R1DW5GGE3B5Q	B000052YOL	4.0	1301875200
A3L9VCA591DGDQ	B000052YOL	5.0	1343952000
A2KMRF611D55NA	B000052YOL	5.0	1370649600
A20XD3L42TN7KG	B000052YOL	4.0	1399420800
A1IVA59FUP779G	B000052YOL	3.0	1364688000
A2DAI8CEW40QHG	B000052YOL	1.0	1345334400
A1ZONPVLYPO1MT	B000052YOL	5.0	1394323200
A241655ABS5LY4	B000052YOL	2.0	1333584000
AOHOB0F87W9V2	B000052YOL	5.0	1331856000
A3VU2J7G0U35AU	B000052YOL	5.0	1302566400
ACZ94JB8BFMJ9	B000052YOL	5.0	1392940800
A9O3V0446E8L0	B000052YOL	5.0	1307491200
A1FG5HG32MHFE9	B000052YOL	5.0	1387152000
A3484X2SGLA9WK	B000052YOL	5.0	1379721600
A1ACF7OZ5Z45HX	B000052YOL	5.0	1317600000
A3300J9FGXCED4	B000052YOL	4.0	1375056000
A265CA7CZPYQ65	B000052YOL	3.0	1378857600
AM8J1UVGVYAL4	B000052YOL	5.0	1286323200
A3FG0NCUR22PRF	B000052YOL	5.0	1326240000
AWGD8WG6ZFM83	B000052YOL	5.0	1362787200
A2ONKVCEKZSAE9	B000052YOL	5.0	1376352000
AYL7UJ18Q92JW	B000052YOL	4.0	1325289600
A14UKINVM3AI5U	B000052YOL	4.0	1355616000
AWSEZKRDIS2X1	B000052YOL	5.0	1362700800
A2TVO3IAWCU0DU	B000052YOL	4.0	1369353600
A1HBTW5M7ZZ9PT	B000052YOL	4.0	1351468800
A2KQRUKXGEIPJ8	B000052YOL	5.0	1367625600
A2J0C6R7VT8YYS	B000052YOL	1.0	1350950400
A2P8OYS9QII6CN	B000052YOL	5.0	1359849600
A3SBZ2Q5J0NN3D	B000052YOL	5.0	1334275200
A234X1MVIMPMMC	B000052YOR	5.0	1357948800
A3NMT0XES7THFR	B000052YOR	5.0	1340236800
A1FCUFVPEPCWIV	B000052YOR	5.0	1373328000
A112TFLXGBF6NI	B000052YOR	3.0	1377216000
AS12AOZ971ZF1	B000052YOR	3.0	1354233600
A1GB5P5A2Z7135	B000052YOR	5.0	1395446400
A2KJQX0MK4E8GY	B000052YOR	5.0	1395360000
A3EK1NEPCXMGSY	B000052YOR	5.0	1368835200
A3OBI9T5SQ4GFR	B000052YOR	1.0	1385683200
A13IRKEEPFTWFM	B000052YOR	5.0	1146787200
A21U4DR8M6I9QN	B000052YOR	5.0	1325808000
ADS99W8WMEXZ2	B000052YOR	5.0	1402790400
A1CKC9RMTVSI0Q	B000052YOR	5.0	1360368000
A1ODOGXEYECQQ8	B000052YOR	5.0	1221177600
A36BKFH4JT33N4	B000052YOR	5.0	1354492800
ACYMT1PL5FO9C	B000052YOR	5.0	1351036800
A3ELHHYZTD4IJ5	B000052YOR	5.0	1389916800
A2OWR5G2OAQF7C	B000052YOR	5.0	1386547200
A3K91X9X2ARDOK	B000052YOR	5.0	1383436800
A1HG6G029EQVZX	B000052YOR	5.0	1363564800
A2GHU8I0P3HFRW	B000052YOR	5.0	1248393600
A4Q7XACX6N7XZ	B000052YOX	5.0	1348531200
A3315AAN855HYG	B000052YOX	5.0	1338854400
A38Z2QSVGNWWKX	B000052YOX	5.0	1358467200
A2GAB7I4DK6E0W	B000052YOX	3.0	1365033600
A21QPHCP3WQILU	B000052YOX	2.0	1362268800
AS4JFDB695OJG	B000052YOX	5.0	1372809600
A3VT6OZGSSDSYX	B000052YOX	4.0	1404518400
A3AEWS3IAGNYP4	B000052YOX	1.0	1391644800
A2K7V3G4598QRF	B000052YOX	5.0	1374364800
A1LNISCJBDOHXW	B000052YOX	5.0	1360800000
A3CTOYWB73TMM0	B000052YOX	2.0	1380412800
A2D3BBD9EQ7KVR	B000052YOX	5.0	1376265600
A2SHO1S8OKKOFU	B000052YOX	5.0	1331337600
A13IRKEEPFTWFM	B000052YOX	5.0	1146787200
A3OGRDIILD96LA	B000052YOX	5.0	1355529600
A2C58G8O40YC7T	B000052YOX	4.0	1313712000
A1A5XWT0WI06YH	B000052YOX	3.0	1392336000
A324GIXX5SIYGA	B000052YOX	4.0	1349913600
A7T2VY28U2IDB	B000052YOX	1.0	1360022400
ALQGOMOY1F5X9	B000052YOX	5.0	1367020800
A1HBTW5M7ZZ9PT	B000052YOX	5.0	1351468800
A2I85TDI7XF3C3	B000052YOX	5.0	1359244800
A20F84KUBWM88B	B000052YP6	5.0	1329696000
AA1JJNJ5VYI97	B000052YP6	5.0	1358208000
A2845TGPT68JFR	B000052YP6	5.0	1324425600
AK7CAW3N1XZV6	B000052YP6	3.0	1303171200
A1GTSEGAXWRSO8	B000052YP6	5.0	1303776000
A276J2HHONW9DS	B000052YP6	5.0	1386720000
A3HC4071HNLGLZ	B000052YP6	5.0	1387584000
A16PXQTJ20GO75	B000052YP6	4.0	1402272000
A3AAA7TWTRCXDC	B000052YP6	5.0	1372723200
A3VU2J7G0U35AU	B000052YP6	5.0	1361750400
A2EBR70V6P9W0N	B000052YP6	5.0	1354579200
A6KL17KKN0A5L	B000052YP6	5.0	1340755200
AWPN47SSWK1JV	B000052YP6	5.0	1240358400
A31RULW0KNYJ5H	B000052YP6	5.0	1228176000
ANS906E4EOXB3	B000052YP6	5.0	1243641600
AX5Y4X8GRVS6V	B000052YP6	5.0	1400112000
A3AEJTO95J4T6V	B000052YP6	5.0	1381795200
A1FUWQD9GIWP0L	B000052YP6	4.0	1381795200
A3QFSUK2YUO0E6	B000052YP6	2.0	1400716800
AFLRVFIEGJM0G	B000052YP6	5.0	1330128000
A1LX95ESZ0HDYL	B000052YP6	5.0	1362787200
A19KOAGQJUXL18	B000052YP6	5.0	1391472000
A24E8FQDHVACWP	B000052YP6	5.0	1392422400
A3CK0SW0H2HGWX	B000052YP6	5.0	1362441600
A103BJIOJSDJL1	B000052YP6	3.0	1382140800
A28BF50ZKM439A	B000052YP6	5.0	1345939200
A32WWIJOQ9GWSF	B000052YP6	5.0	1382832000
A3A3F5N7NZCVMT	B000052YP6	5.0	1360886400
A1RXRJ9DYQBX6V	B000052YP6	2.0	1337385600
A337MH4DW79U1N	B000052YQ2	4.0	1404950400
A15LI24XAWS8RA	B000052YQ2	5.0	1383782400
A22OWLY1J6XEH8	B000052YQ2	5.0	1380240000
A2FWDBKX76ILA7	B000052YQ2	5.0	1394064000
A2XNJJ9TF70P4J	B000052YQ2	5.0	1273881600
A38JIIHRVTSNYV	B000052YQ2	5.0	1373328000
AARGOLRC3IB0L	B000052YQ2	5.0	1402790400
AP0JEKMYDOL4E	B000052YQ2	5.0	1404518400
AD0UV04EWWT40	B000052YQ2	5.0	1336089600
A2WT1H9FGIB9ME	B000052YQ2	5.0	1367107200
A21U4DR8M6I9QN	B000052YQ2	5.0	1396224000
A37IIX7OLELUMT	B000052YQ2	5.0	1403654400
APYKGTU0LFICH	B000052YQ2	2.0	1387238400
A2GJX2KCUSR0EI	B000052YQ2	5.0	1380067200
A1ZWJHR7YWF6QF	B000052YQN	5.0	1393804800
A1CANGVKCCXCHG	B000052YQN	5.0	1372723200
ARSQ2F9U315WG	B000052YQN	4.0	1230768000
A1VCJJ0RHGAUYM	B000052YQN	5.0	1391817600
A35YSVE9WCK0HY	B000052YQN	4.0	1365897600
A25W8AK3G4LUWW	B000052YQN	1.0	1354665600
A28FE89TQS6FSO	B000052YQN	5.0	1331251200
A1G8MLYQA0N86A	B000052YQN	4.0	1366156800
